eil76.tsp,2258.0,2258.0,1064.0,782.0,658.0,603.0,569.0,566.0,558.0,554.0,554.0,548.0,548.0,547.0,547.0,547.0,547.0,545.0,545.0,545.0,544.0,
eil76.tsp,2268.0,2236.0,1075.0,785.0,646.0,603.0,578.0,562.0,557.0,557.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,547.0,
eil76.tsp,2297.0,2285.0,1076.0,772.0,626.0,588.0,571.0,557.0,557.0,556.0,556.0,553.0,553.0,549.0,547.0,546.0,546.0,546.0,546.0,541.0,541.0,
eil76.tsp,2239.0,2239.0,1080.0,818.0,663.0,593.0,574.0,561.0,555.0,554.0,552.0,552.0,550.0,550.0,550.0,550.0,550.0,550.0,547.0,547.0,546.0,
eil76.tsp,2089.0,2089.0,1069.0,800.0,631.0,597.0,560.0,552.0,552.0,552.0,548.0,548.0,547.0,547.0,547.0,547.0,547.0,547.0,546.0,546.0,546.0,
eil76.tsp,2254.0,2254.0,1012.0,775.0,659.0,593.0,576.0,568.0,554.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,545.0,
eil76.tsp,2241.0,2236.0,1021.0,763.0,647.0,599.0,573.0,561.0,560.0,558.0,555.0,555.0,547.0,546.0,546.0,545.0,545.0,545.0,545.0,545.0,545.0,
eil76.tsp,2316.0,2250.0,1057.0,779.0,663.0,600.0,569.0,562.0,551.0,550.0,550.0,550.0,550.0,550.0,550.0,548.0,547.0,547.0,547.0,547.0,547.0,
eil76.tsp,2147.0,2147.0,992.0,798.0,651.0,602.0,577.0,565.0,563.0,558.0,558.0,556.0,555.0,555.0,554.0,554.0,554.0,554.0,554.0,554.0,554.0,
eil76.tsp,2189.0,2122.0,1039.0,778.0,654.0,609.0,571.0,564.0,555.0,553.0,547.0,546.0,546.0,546.0,546.0,546.0,545.0,545.0,545.0,545.0,545.0,
kroA100.tsp,154035.0,150607.0,69195.0,46387.0,35936.0,29987.0,26473.0,25038.0,23932.0,23172.0,22920.0,22378.0,22147.0,21842.0,21572.0,21523.0,21523.0,21523.0,21523.0,21523.0,21523.0,
kroA100.tsp,150543.0,150543.0,70704.0,49085.0,38720.0,31222.0,26927.0,25229.0,24183.0,22889.0,22232.0,22082.0,21752.0,21453.0,21453.0,21453.0,21453.0,21453.0,21404.0,21398.0,21398.0,
kroA100.tsp,155723.0,155723.0,71638.0,49113.0,36719.0,30203.0,26452.0,25230.0,23158.0,23158.0,22166.0,22166.0,21917.0,21917.0,21874.0,21776.0,21776.0,21679.0,21679.0,21608.0,21496.0,
kroA100.tsp,153452.0,153452.0,72719.0,49136.0,37882.0,29877.0,27371.0,25003.0,23229.0,23119.0,22615.0,22615.0,22376.0,21867.0,21867.0,21793.0,21793.0,21793.0,21793.0,21793.0,21793.0,
kroA100.tsp,147029.0,146767.0,72324.0,44963.0,36719.0,29584.0,27112.0,25285.0,23805.0,22371.0,22161.0,21925.0,21884.0,21343.0,21343.0,21343.0,21343.0,21343.0,21343.0,21343.0,21343.0,
kroA100.tsp,154033.0,152398.0,71272.0,48045.0,36992.0,28549.0,26337.0,24452.0,23164.0,22510.0,22092.0,21786.0,21388.0,21388.0,21388.0,21388.0,21388.0,21378.0,21378.0,21378.0,21378.0,
kroA100.tsp,153112.0,151713.0,70882.0,48387.0,37645.0,30889.0,27254.0,24946.0,23523.0,23187.0,22404.0,21995.0,21452.0,21452.0,21452.0,21452.0,21452.0,21431.0,21379.0,21379.0,21379.0,
kroA100.tsp,155555.0,155555.0,66281.0,48463.0,35615.0,31123.0,27078.0,24946.0,23623.0,23061.0,22624.0,22173.0,22102.0,21900.0,21873.0,21873.0,21802.0,21792.0,21792.0,21770.0,21685.0,
kroA100.tsp,155278.0,151665.0,66831.0,46467.0,36739.0,29736.0,26660.0,24456.0,23764.0,22446.0,22304.0,21760.0,21691.0,21421.0,21388.0,21388.0,21388.0,21388.0,21388.0,21388.0,21388.0,
kroA100.tsp,149370.0,149370.0,70991.0,49410.0,37094.0,30550.0,27137.0,24988.0,23782.0,22488.0,22045.0,21835.0,21826.0,21826.0,21698.0,21698.0,21627.0,21569.0,21534.0,21527.0,21527.0,
kroA100.tsp,158274.0,152319.0,69936.0,49645.0,36616.0,30877.0,27426.0,25237.0,24199.0,22763.0,22628.0,22317.0,22240.0,22045.0,21977.0,21733.0,21611.0,21611.0,21611.0,21587.0,21587.0,
kroA100.tsp,146474.0,146331.0,71598.0,48283.0,37093.0,29242.0,25902.0,23948.0,22272.0,21725.0,21625.0,21625.0,21625.0,21622.0,21561.0,21403.0,21282.0,21282.0,21282.0,21282.0,21282.0,
kroA100.tsp,155145.0,148433.0,70549.0,48444.0,37084.0,30522.0,24670.0,23759.0,23572.0,22573.0,22413.0,22169.0,21981.0,21630.0,21346.0,21346.0,21346.0,21346.0,21346.0,21346.0,21346.0,
kroA100.tsp,152291.0,152291.0,73242.0,49169.0,37334.0,28719.0,26238.0,24291.0,23178.0,22945.0,22639.0,22477.0,22213.0,22205.0,22142.0,21586.0,21586.0,21469.0,21469.0,21469.0,21469.0,
kroA100.tsp,153688.0,151137.0,71171.0,46374.0,36602.0,30754.0,27906.0,24871.0,23342.0,23240.0,22479.0,21955.0,21620.0,21549.0,21549.0,21549.0,21549.0,21549.0,21549.0,21549.0,21533.0,
kroA100.tsp,152294.0,152294.0,71614.0,50099.0,35766.0,30944.0,26598.0,24302.0,23075.0,22522.0,21978.0,21832.0,21597.0,21597.0,21597.0,21597.0,21597.0,21597.0,21593.0,21580.0,21416.0,
kroA100.tsp,156165.0,156165.0,71096.0,48737.0,37547.0,30487.0,27567.0,25853.0,24042.0,23495.0,22815.0,22165.0,21905.0,21905.0,21759.0,21660.0,21603.0,21588.0,21588.0,21588.0,21562.0,
kroA100.tsp,146617.0,145733.0,73366.0,50462.0,38379.0,31738.0,25196.0,24404.0,23659.0,22947.0,22555.0,22105.0,21976.0,21929.0,21837.0,21797.0,21673.0,21673.0,21673.0,21673.0,21673.0,
kroA100.tsp,155346.0,150696.0,71825.0,48842.0,36501.0,28976.0,26722.0,25388.0,23946.0,23348.0,22575.0,22575.0,22258.0,22132.0,21854.0,21846.0,21846.0,21671.0,21671.0,21671.0,21671.0,
kroA100.tsp,155083.0,148258.0,68765.0,47886.0,35697.0,30433.0,25369.0,23962.0,23215.0,22867.0,22196.0,21695.0,21432.0,21432.0,21432.0,21432.0,21432.0,21432.0,21432.0,21432.0,21432.0,
kroA100.tsp,154098.0,152885.0,68189.0,48691.0,37389.0,30316.0,27042.0,24842.0,23570.0,22840.0,22087.0,22042.0,21640.0,21640.0,21594.0,21594.0,21470.0,21470.0,21470.0,21470.0,21470.0,
kroA100.tsp,151401.0,150389.0,69007.0,44820.0,35800.0,30007.0,26413.0,24765.0,23597.0,23194.0,22704.0,22122.0,21734.0,21734.0,21498.0,21498.0,21472.0,21472.0,21472.0,21472.0,21472.0,
kroA100.tsp,150680.0,150680.0,66024.0,47148.0,34901.0,31320.0,28223.0,25310.0,23999.0,23142.0,22970.0,22074.0,22074.0,22059.0,21905.0,21871.0,21662.0,21662.0,21652.0,21520.0,21485.0,
kroA100.tsp,151354.0,151351.0,68120.0,50348.0,36155.0,29989.0,26381.0,24209.0,23045.0,22866.0,22291.0,22059.0,22059.0,21837.0,21727.0,21727.0,21727.0,21727.0,21727.0,21601.0,21601.0,
kroA100.tsp,154443.0,154443.0,71594.0,49628.0,36956.0,30752.0,27304.0,23989.0,23229.0,23008.0,22612.0,22250.0,22031.0,21813.0,21813.0,21813.0,21813.0,21813.0,21813.0,21813.0,21813.0,
kroA100.tsp,154336.0,154309.0,67643.0,48540.0,37412.0,29733.0,26342.0,24350.0,23416.0,22499.0,22235.0,22235.0,22232.0,21885.0,21859.0,21683.0,21683.0,21683.0,21683.0,21683.0,21683.0,
kroA100.tsp,155869.0,155869.0,73555.0,48016.0,37594.0,30413.0,26066.0,24997.0,23269.0,22890.0,22427.0,22331.0,22290.0,22139.0,22019.0,21901.0,21860.0,21860.0,21860.0,21624.0,21621.0,
kroA100.tsp,152814.0,152814.0,71364.0,49442.0,36331.0,29779.0,26257.0,24126.0,23316.0,22505.0,22293.0,22201.0,22112.0,22054.0,22033.0,21933.0,21845.0,21845.0,21740.0,21740.0,21680.0,
kroA100.tsp,153260.0,153260.0,68227.0,49601.0,37235.0,30549.0,27707.0,25189.0,23746.0,22831.0,22043.0,21767.0,21740.0,21542.0,21542.0,21498.0,21416.0,21416.0,21416.0,21378.0,21378.0,
kroA100.tsp,148557.0,148557.0,72095.0,48211.0,37603.0,31049.0,26572.0,24149.0,23154.0,22715.0,22296.0,22186.0,22089.0,21953.0,21953.0,21953.0,21630.0,21630.0,21586.0,21586.0,21560.0,
kroC100.tsp,148827.0,148827.0,70124.0,48868.0,36311.0,29324.0,25656.0,23961.0,22898.0,21792.0,21721.0,21110.0,20812.0,20812.0,20812.0,20812.0,20812.0,20812.0,20812.0,20812.0,20812.0,
kroC100.tsp,149404.0,145894.0,67687.0,44836.0,35317.0,29924.0,25905.0,23266.0,22856.0,21939.0,21455.0,21301.0,21252.0,21189.0,21125.0,21125.0,21125.0,21125.0,20975.0,20975.0,20975.0,
kroC100.tsp,151697.0,151697.0,68765.0,49256.0,36058.0,28571.0,25919.0,23397.0,23110.0,21742.0,21616.0,21487.0,21262.0,21260.0,21260.0,21260.0,21071.0,21071.0,20853.0,20812.0,20812.0,
kroC100.tsp,145796.0,145796.0,70123.0,48095.0,36657.0,29366.0,25819.0,23930.0,22803.0,22307.0,22146.0,21709.0,21543.0,21254.0,21252.0,21252.0,21252.0,21252.0,21168.0,21129.0,21073.0,
kroC100.tsp,152775.0,147421.0,69840.0,48901.0,36012.0,29763.0,24625.0,23763.0,22721.0,22410.0,21904.0,21616.0,21483.0,21077.0,21077.0,21077.0,21073.0,21073.0,20921.0,20921.0,20921.0,
kroC100.tsp,145509.0,145509.0,63151.0,48767.0,36405.0,30516.0,26898.0,24537.0,23284.0,21968.0,21571.0,21215.0,21215.0,21215.0,21167.0,21144.0,21051.0,21001.0,21001.0,21001.0,20897.0,
kroC100.tsp,150922.0,150922.0,69733.0,47802.0,35909.0,30329.0,26279.0,24184.0,22706.0,22251.0,22246.0,22070.0,21930.0,21593.0,21227.0,21201.0,21191.0,21191.0,21191.0,21049.0,20929.0,
kroC100.tsp,150544.0,147671.0,70521.0,48706.0,37758.0,31503.0,26230.0,24177.0,23344.0,22719.0,21996.0,21657.0,21621.0,21439.0,21152.0,21152.0,21152.0,21152.0,21142.0,21142.0,21099.0,
kroC100.tsp,152486.0,151940.0,69340.0,46953.0,37096.0,28986.0,25195.0,23897.0,22574.0,21863.0,21571.0,21340.0,21231.0,21154.0,21017.0,20996.0,20996.0,20996.0,20996.0,20985.0,20937.0,
kroC100.tsp,143624.0,143624.0,65835.0,48808.0,36498.0,29991.0,25778.0,24188.0,22791.0,22487.0,21432.0,21341.0,21229.0,21051.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,21003.0,
kroC100.tsp,154867.0,151363.0,68057.0,49148.0,36130.0,30855.0,27151.0,24212.0,22842.0,22095.0,21966.0,21580.0,21518.0,21445.0,21425.0,21379.0,21379.0,21285.0,21122.0,21122.0,21122.0,
kroC100.tsp,147669.0,147669.0,68119.0,46740.0,36910.0,29068.0,25751.0,23953.0,22799.0,21675.0,21285.0,21200.0,21088.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,21000.0,
kroC100.tsp,151471.0,148987.0,65727.0,47843.0,35098.0,30652.0,25480.0,24359.0,22394.0,21941.0,21936.0,21813.0,21746.0,21511.0,21458.0,21441.0,21398.0,21356.0,21039.0,21027.0,21027.0,
kroC100.tsp,147722.0,147722.0,69420.0,44968.0,35726.0,29902.0,26286.0,24823.0,23545.0,22686.0,22389.0,22107.0,21913.0,21787.0,21676.0,21654.0,21523.0,21523.0,21523.0,21523.0,21350.0,
kroC100.tsp,147253.0,144726.0,70392.0,48882.0,38234.0,30505.0,26026.0,24171.0,23343.0,22771.0,22027.0,21480.0,21480.0,21295.0,21290.0,21290.0,21290.0,21278.0,21237.0,21076.0,21028.0,
kroC100.tsp,154353.0,152784.0,71016.0,43869.0,35438.0,28396.0,26811.0,23947.0,23086.0,22329.0,22229.0,21889.0,21375.0,21375.0,21271.0,21181.0,21181.0,21095.0,21023.0,21023.0,20967.0,
